Name of Earth Meteorite,id,Meteorite,nametype,recclass,mass,year,reclat,reclong
Kilbourn,12308,Valid,H5,600,,reclat,reclong
Killeter,12309,Valid,H6,600,,reclat,reclong
Kingai,12316,Valid,H6,600,,reclat,reclong
Kirbyville,12321,Valid,Eucrite-mmict,600,,reclat,reclong
Kisvarsány,12325,Valid,L6,600,,reclat,reclong
Kitchener,12326,Valid,L6,600,,reclat,reclong
Klein-Wenden,12332,Valid,H6,600,,reclat,reclong
Knyahinya,12335,Valid,L/LL5,600,,reclat,reclong
Kobe,12336,Valid,CK4,600,,reclat,reclong
Kokubunji,12342,Valid,L6,600,,reclat,reclong
Komagome,12343,Valid,Iron,600,,reclat,reclong
Konovo,12344,Valid,LL5,600,,reclat,reclong
Košice,53810,Valid,H5,600,,reclat,reclong
Krähenberg,12353,Valid,LL5,600,,reclat,reclong
Krasnoi-Ugol,12355,Valid,L6,600,,reclat,reclong
Krasnyi Klyuch,12357,Valid,H5,600,,reclat,reclong
Krutikha,12363,Valid,OC,600,,reclat,reclong
Krymka,12364,Valid,LL3.2,600,,reclat,reclong
Kukschin,12368,Valid,L6,600,,reclat,reclong
Kulak,12369,Valid,L5,600,,reclat,reclong
Kuleschovka,12370,Valid,L6,600,,reclat,reclong
Kulp,12373,Valid,H6,600,,reclat,reclong
Kunashak,12377,Valid,L6,600,,reclat,reclong
Kunya-Urgench,12379,Valid,H5,600,,reclat,reclong
Kushiike,12381,Valid,OC,600,,reclat,reclong
Kusiali,12382,Valid,L6,600,,reclat,reclong
Kutais,12383,Valid,H5,600,,reclat,reclong
Kuttippuram,12384,Valid,L6,600,,reclat,reclong
Kuznetzovo,12385,Valid,L6,600,,reclat,reclong
Kyushu,12390,Valid,L6,600,,reclat,reclong
La Bécasse,12392,Valid,L6,600,,reclat,reclong
La Charca,12394,Valid,OC,600,,reclat,reclong
La Colina,12395,Valid,H5,600,,reclat,reclong
La Criolla,12396,Valid,L6,600,,reclat,reclong
Laborel,12408,Valid,H5,600,,reclat,reclong
Lahrauli,12433,Valid,Ureilite,600,,reclat,reclong
L'Aigle,12434,Valid,L6,600,,reclat,reclong
Cumulus Hills 04075,32531,Valid,Pallasite,600,,reclat,reclong
Lakangaon,12435,Valid,Eucrite-mmict,600,,reclat,reclong
Lalitpur,12451,Valid,L6,600,,reclat,reclong
Lancé,12455,Valid,CO3.5,600,,reclat,reclong
Lancon,12456,Valid,H6,600,,reclat,reclong
Långhalsen,12461,Valid,L6,600,,reclat,reclong
Lanxi,12464,Valid,L6,600,,reclat,reclong
Lanzenkirchen,12465,Valid,L4,600,,reclat,reclong
Laochenzhen,12466,Valid,H5,600,,reclat,reclong
Launton,12740,Valid,L6,600,,reclat,reclong
Lavrentievka,12743,Valid,L6,600,,reclat,reclong
Le Pressoir,12748,Valid,H5,600,,reclat,reclong
Le Teilleul,12749,Valid,Howardite,600,,reclat,reclong
Leedey,12755,Valid,L6,600,,reclat,reclong
Leeuwfontein,12756,Valid,L6,600,,reclat,reclong
Leighlinbridge,12759,Valid,L6,600,,reclat,reclong
Leighton,12760,Valid,H5,600,,reclat,reclong
Leonovka,12765,Valid,L6,600,,reclat,reclong
Les Ormes,12769,Valid,L6,600,,reclat,reclong
Lesves,12772,Valid,L6,600,,reclat,reclong
Lichtenberg,14646,Valid,H6,600,,reclat,reclong
Lillaverke,14650,Valid,H5,600,,reclat,reclong
Limerick,14652,Valid,H5,600,,reclat,reclong
Linum,14655,Valid,L6,600,,reclat,reclong
Lishui,14659,Valid,L5,600,,reclat,reclong
Lissa,14661,Valid,L6,600,,reclat,reclong
Little Piney,14664,Valid,L5,600,,reclat,reclong
Lixna,14670,Valid,H4,600,,reclat,reclong
Lodran,14675,Valid,Lodranite,600,,reclat,reclong
Lohawat,14678,Valid,Howardite,600,,reclat,reclong
Lorton,52843,Valid,L6,600,,reclat,reclong
Los Martinez,14708,Valid,L6,600,,reclat,reclong
Lost City,14711,Valid,H5,600,,reclat,reclong
Louisville,14716,Valid,L6,600,,reclat,reclong
Łowicz,14718,Valid,Mesosiderite-A3,600,,reclat,reclong
Lua,14721,Valid,L5,600,,reclat,reclong
Lucé,14724,Valid,L6,600,,reclat,reclong
Lumpkin,14753,Valid,L6,600,,reclat,reclong
Lunan,14754,Valid,H6,600,,reclat,reclong
Lundsgård,14755,Valid,L6,600,,reclat,reclong
Luotolax,14756,Valid,Howardite,600,,reclat,reclong
Luponnas,14757,Valid,H3-5,600,,reclat,reclong
Lusaka,14759,Valid,Unknown,600,,reclat,reclong
Mabwe-Khoywa,14764,Valid,L5,600,,reclat,reclong
Macau,15370,Valid,H5,600,,reclat,reclong
Machinga,15371,Valid,L6,600,,reclat,reclong
Macibini,15372,Valid,Eucrite-pmict,600,,reclat,reclong
Madhipura,15379,Valid,L,600,,reclat,reclong
Madiun,15380,Valid,L6,600,,reclat,reclong
Madrid,15382,Valid,L6,600,,reclat,reclong
Mafra,15383,Valid,L3-4,600,,reclat,reclong
Magnesia,15386,Valid,"Iron, IAB-sHL",600,,reclat,reclong
Magombedze,15387,Valid,H3-5,600,,reclat,reclong
Mahadevpur,47361,Valid,H4/5,600,,reclat,reclong
Maigatari-Danduma,30751,Valid,H5/6,600,,reclat,reclong
Malaga,15393,Valid,OC,600,,reclat,reclong
Malakal,15394,Valid,L5,600,,reclat,reclong
Malampaka,15395,Valid,H,600,,reclat,reclong
Malotas,15397,Valid,H5,600,,reclat,reclong
Malvern,15400,Valid,Eucrite-pmict,600,,reclat,reclong
Mamra Springs,15401,Valid,L6,600,,reclat,reclong
Manbhoom,15402,Valid,LL6,600,,reclat,reclong
Manegaon,15403,Valid,Diogenite,600,,reclat,reclong
Mangwendi,15405,Valid,LL6,600,,reclat,reclong
Manych,15409,Valid,LL3.4,600,,reclat,reclong
Mardan,15414,Valid,H5,600,,reclat,reclong
Maria Linden,15418,Valid,L4,600,,reclat,reclong
Mariaville,15419,Valid,Iron,600,,reclat,reclong
Maribo,48973,Valid,CM2,600,,reclat,reclong
Maridi,15421,Valid,H6,600,,reclat,reclong
Marilia,15422,Valid,H4,600,,reclat,reclong
Marion (Iowa),15424,Valid,L6,600,,reclat,reclong
Marjalahti,15426,Valid,"Pallasite, PMG",600,,reclat,reclong
Marmande,15429,Valid,L5,600,,reclat,reclong
Maromandia,15430,Valid,L6,600,,reclat,reclong
Maryville,15436,Valid,L6,600,,reclat,reclong
Mascombes,15438,Valid,L6,600,,reclat,reclong
Mason Gully,53653,Valid,H5,600,,reclat,reclong
Mässing,15443,Valid,Howardite,600,,reclat,reclong
Mauerkirchen,15446,Valid,L6,600,,reclat,reclong
Mauritius,15447,Valid,L6,600,,reclat,reclong
Mayo Belwa,15451,Valid,Aubrite,600,,reclat,reclong
Mazapil,15453,Valid,"Iron, IAB-sLL",600,,reclat,reclong
Maziba,15454,Valid,L6,600,,reclat,reclong
Mbale,15455,Valid,L5/6,600,,reclat,reclong
Medanitos,15467,Valid,Eucrite-cm,600,,reclat,reclong
Meerut,15469,Valid,H5,600,,reclat,reclong
Meester-Cornelis,15470,Valid,H5,600,,reclat,reclong
Menow,15485,Valid,H4,600,,reclat,reclong
Menziswyl,15486,Valid,L5,600,,reclat,reclong
Mern,15489,Valid,L6,600,,reclat,reclong
Meru,15491,Valid,LL6,600,,reclat,reclong
Merua,15492,Valid,H5,600,,reclat,reclong
Messina,15495,Valid,L5,600,,reclat,reclong
Meuselbach,16626,Valid,L6,600,,reclat,reclong
Mezel,16627,Valid,L6,600,,reclat,reclong
Mezö-Madaras,16628,Valid,L3.7,600,,reclat,reclong
Mhow,16629,Valid,L6,600,,reclat,reclong
Mianchi,16631,Valid,H5,600,,reclat,reclong
Middlesbrough,16632,Valid,L6,600,,reclat,reclong
Mifflin,52090,Valid,L5,600,,reclat,reclong
Mighei,16634,Valid,CM2,600,,reclat,reclong
Mihonoseki,16635,Valid,L6,600,,reclat,reclong
Mike,16636,Valid,L6,600,,reclat,reclong
Milena,16640,Valid,L6,600,,reclat,reclong
Millbillillie,16643,Valid,Eucrite-mmict,600,,reclat,reclong
Miller (Arkansas),16645,Valid,H5,600,,reclat,reclong
Minamino,16692,Valid,L,600,,reclat,reclong
Mineo,16696,Valid,Pallasite,600,,reclat,reclong
Min-Fan-Zhun,16697,Valid,LL6,600,,reclat,reclong
Minnichhof,16700,Valid,OC,600,,reclat,reclong
Mirzapur,16701,Valid,L5,600,,reclat,reclong
Misshof,16703,Valid,H5,600,,reclat,reclong
Mjelleim,16707,Valid,H,600,,reclat,reclong
Mocs,16709,Valid,L5-6,600,,reclat,reclong
Modoc (1905),16711,Valid,L6,600,,reclat,reclong
Mokoia,16713,Valid,CV3,600,,reclat,reclong
Molina,16715,Valid,H5,600,,reclat,reclong
Molteno,16717,Valid,Howardite,600,,reclat,reclong
Monahans (1998),16719,Valid,H5,600,,reclat,reclong
Monroe,16720,Valid,H4,600,,reclat,reclong
Monte das Fortes,16725,Valid,L5,600,,reclat,reclong
Monte Milone,16726,Valid,L5,600,,reclat,reclong
Montferré,16727,Valid,H5,600,,reclat,reclong
Montlivault,16729,Valid,L6,600,,reclat,reclong
Monze,16733,Valid,L6,600,,reclat,reclong
Moore County,16736,Valid,Eucrite-cm,600,,reclat,reclong
Mooresfort,16737,Valid,H5,600,,reclat,reclong
Moorleah,16738,Valid,L6,600,,reclat,reclong
Moradabad,16740,Valid,L6,600,,reclat,reclong
Morávka,16742,Valid,H5,600,,reclat,reclong
Mornans,16747,Valid,H5,600,,reclat,reclong
Moss,36592,Valid,CO3.6,600,,reclat,reclong
Moti-ka-nagla,16759,Valid,H6,600,,reclat,reclong
Motta di Conti,16762,Valid,H4,600,,reclat,reclong
Mount Browne,16766,Valid,H6,600,,reclat,reclong
Mount Tazerzait,16804,Valid,L5,600,,reclat,reclong
Mount Vaisi,16805,Valid,Stone-uncl,600,,reclat,reclong
Mtola,16820,Valid,Stone-uncl,600,,reclat,reclong
Muddoor,16841,Valid,L5,600,,reclat,reclong
Mulletiwu,16851,Valid,L,600,,reclat,reclong
Muraid,16874,Valid,L6,600,,reclat,reclong
Murchison,16875,Valid,CM2,600,,reclat,reclong
Murray,16882,Valid,CM2,600,,reclat,reclong
Muzaffarpur,16885,Valid,"Iron, IAB-sHL",600,,reclat,reclong
Myhee Caunta,16887,Valid,OC,600,,reclat,reclong
Nadiabondi,16889,Valid,H5,600,,reclat,reclong
Nagai,16890,Valid,L6,600,,reclat,reclong
Nagaria,16892,Valid,Eucrite-cm,600,,reclat,reclong
Nagy-Borové,16893,Valid,L5,600,,reclat,reclong
Nakhla,16898,Valid,Martian (nakhlite),600,,reclat,reclong
Nakhon Pathom,16899,Valid,L6,600,,reclat,reclong
Nammianthal,16902,Valid,H5,600,,reclat,reclong
Nan Yang Pao,16903,Valid,L6,600,,reclat,reclong
Nanjemoy,16904,Valid,H6,600,,reclat,reclong
Nantong,16907,Valid,H6,600,,reclat,reclong
Naoki,16908,Valid,H6,600,,reclat,reclong
Naragh,16909,Valid,H6,600,,reclat,reclong
Narellan,16912,Valid,L6,600,,reclat,reclong
Narni,16914,Valid,Stone-uncl,600,,reclat,reclong
Nassirah,16922,Valid,H4,600,,reclat,reclong
Natal,16923,Valid,Stone-uncl,600,,reclat,reclong
Nawapali,16927,Valid,CM2,600,,reclat,reclong
Neagari,16934,Valid,L6,600,,reclat,reclong
Nedagolla,16935,Valid,"Iron, ungrouped",600,,reclat,reclong
Nejo,16941,Valid,L6,600,,reclat,reclong
Nerft,16945,Valid,L6,600,,reclat,reclong
Neuschwanstein,16950,Valid,EL6,600,,reclat,reclong
New Concord,16953,Valid,L6,600,,reclat,reclong
New Halfa,16954,Valid,L4,600,,reclat,reclong
New Orleans,16960,Valid,H5,600,,reclat,reclong
Ngawi,16966,Valid,LL3.6,600,,reclat,reclong
N'Goureyma,16968,Valid,"Iron, ungrouped",600,,reclat,reclong
Nicorps,16970,Valid,Stone-uncl,600,,reclat,reclong
Niger (L6),16974,Valid,L6,600,,reclat,reclong
Niger (LL6),16975,Valid,LL6,600,,reclat,reclong
Nikolaevka,16976,Valid,H4,600,,reclat,reclong
Nikolskoe,16977,Valid,L4,600,,reclat,reclong
Ningbo,16980,Valid,"Iron, IVA",600,,reclat,reclong
Ningqiang,16981,Valid,C3-ung,600,,reclat,reclong
Nio,16982,Valid,H3-4,600,,reclat,reclong
N'Kandhla,16983,Valid,"Iron, IID",600,,reclat,reclong
Nobleborough,16984,Valid,Eucrite-pmict,600,,reclat,reclong
Noblesville,16985,Valid,H4-6,600,,reclat,reclong
Nogata,16988,Valid,L6,600,,reclat,reclong
Nogoya,16989,Valid,CM2,600,,reclat,reclong
Norfork,16994,Valid,"Iron, IIIAB",600,,reclat,reclong
Norton County,17922,Valid,Aubrite,600,,reclat,reclong
Noventa Vicentina,17930,Valid,H4,600,,reclat,reclong
Novo-Urei,17933,Valid,Ureilite,600,,reclat,reclong
Novy-Ergi,17934,Valid,Stone-uncl,600,,reclat,reclong
Novy-Projekt,17935,Valid,OC,600,,reclat,reclong
Noyan-Bogdo,17936,Valid,L6,600,,reclat,reclong
Nuevo Mercurio,17938,Valid,H5,600,,reclat,reclong
Nulles,17959,Valid,H6,600,,reclat,reclong
Numakai,17960,Valid,H4,600,,reclat,reclong
Nyaung,17969,Valid,"Iron, IIIAB",600,,reclat,reclong
Nyirábrany,17970,Valid,LL5,600,,reclat,reclong
Ochansk,17979,Valid,H4,600,,reclat,reclong
Oesede,17988,Valid,H5,600,,reclat,reclong
Oesel,17989,Valid,L6,600,,reclat,reclong
Ofehértó,17990,Valid,L6,600,,reclat,reclong
Ogi,17994,Valid,H6,600,,reclat,reclong
Ohaba,17995,Valid,H5,600,,reclat,reclong
Ohuma,17996,Valid,L5,600,,reclat,reclong
Ojuelos Altos,17997,Valid,L6,600,,reclat,reclong
Okabe,17998,Valid,H5,600,,reclat,reclong
Okano,18000,Valid,"Iron, IIAB",600,,reclat,reclong
Okniny,18002,Valid,LL6,600,,reclat,reclong
Oldenburg (1930),18009,Valid,L6,600,,reclat,reclong
Oliva-Gandia,18012,Valid,Stone-uncl,600,,reclat,reclong
Olivenza,18013,Valid,LL5,600,,reclat,reclong
Olmedilla de Alarcón,18015,Valid,H5,600,,reclat,reclong
Omolon,18019,Valid,"Pallasite, PMG",600,,reclat,reclong
Orgueil,18026,Valid,CI1,600,,reclat,reclong
Orlando,34489,Valid,Eucrite,600,,reclat,reclong
Ornans,18030,Valid,CO3.4,600,,reclat,reclong
Ortenau,18033,Valid,Stone-uncl,600,,reclat,reclong
Orvinio,18034,Valid,H6,600,,reclat,reclong
Oterøy,18042,Valid,L6,600,,reclat,reclong
Otomi,18045,Valid,H,600,,reclat,reclong
Ottawa,18046,Valid,LL6,600,,reclat,reclong
Ouadangou,56729,Valid,L5,600,,reclat,reclong
Oued el Hadjar,18050,Valid,LL6,600,,reclat,reclong
Oum Dreyga,31282,Valid,H3-5,600,,reclat,reclong
Ourique,18052,Valid,H4,600,,reclat,reclong
Ovambo,18055,Valid,L6,600,,reclat,reclong
Oviedo,18058,Valid,H5,600,,reclat,reclong
Owrucz,18062,Valid,OC,600,,reclat,reclong
Pacula,18068,Valid,L6,600,,reclat,reclong
Padvarninkai,18069,Valid,Eucrite-mmict,600,,reclat,reclong
Paitan,18072,Valid,H6,600,,reclat,reclong
Palahatchie,18073,Valid,OC,600,,reclat,reclong
Palca de Aparzo,18074,Valid,L5,600,,reclat,reclong
Palinshih,18077,Valid,Iron,600,,reclat,reclong
Palmyra,18079,Valid,L3,600,,reclat,reclong
Palolo Valley,18082,Valid,H5,600,,reclat,reclong
Dominion Range 03239,32591,Valid,L6,600,,reclat,reclong
Pampanga,18093,Valid,L5,600,,reclat,reclong
Pantar,18098,Valid,H5,600,,reclat,reclong
Paragould,18101,Valid,LL5,600,,reclat,reclong
Parambu,18102,Valid,LL5,600,,reclat,reclong
Paranaiba,18103,Valid,L6,600,,reclat,reclong
Park Forest,18106,Valid,L5,600,,reclat,reclong
Parnallee,18108,Valid,LL3.6,600,,reclat,reclong
Parsa,18109,Valid,EH3,600,,reclat,reclong
Pasamonte,18110,Valid,Eucrite-pmict,600,,reclat,reclong
Patora,18112,Valid,H6,600,,reclat,reclong
Patrimonio,18116,Valid,L6,600,,reclat,reclong
Patti,18118,Valid,Iron,600,,reclat,reclong
Patwar,18171,Valid,Mesosiderite-A1,600,,reclat,reclong
Pavel,18173,Valid,H5,600,,reclat,reclong
Pavlodar (stone),18175,Valid,H5,600,,reclat,reclong
Pavlograd,18176,Valid,L6,600,,reclat,reclong
Pavlovka,18177,Valid,Howardite,600,,reclat,reclong
Pê,18179,Valid,L6,600,,reclat,reclong
Peace River,18180,Valid,L6,600,,reclat,reclong
Peckelsheim,18181,Valid,Diogenite-pm,600,,reclat,reclong
Peekskill,18782,Valid,H6,600,,reclat,reclong
Peña Blanca Spring,18786,Valid,Aubrite,600,,reclat,reclong
Peramiho,18792,Valid,Eucrite-mmict,600,,reclat,reclong
Perpeti,18793,Valid,L6,600,,reclat,reclong
Perth,18797,Valid,LL5,600,,reclat,reclong
Pervomaisky,18798,Valid,L6,600,,reclat,reclong
Pesyanoe,18799,Valid,Aubrite,600,,reclat,reclong
Pétèlkolé,18800,Valid,H5,600,,reclat,reclong
Petersburg,18801,Valid,Eucrite-pmict,600,,reclat,reclong
Pettiswood,18804,Valid,Stone-uncl,600,,reclat,reclong
Phillips County (stone),18808,Valid,L6,600,,reclat,reclong
Phu Hong,18809,Valid,H4,600,,reclat,reclong
Phum Sambo,18811,Valid,H4,600,,reclat,reclong
Phuoc-Binh,18812,Valid,L5,600,,reclat,reclong
Piancaldoli,18813,Valid,LL3.4,600,,reclat,reclong
Picote,18816,Valid,Stone-uncl,600,,reclat,reclong
Pillistfer,18822,Valid,EL6,600,,reclat,reclong
Piplia Kalan,18831,Valid,Eucrite-mmict,600,,reclat,reclong
Piquetberg,18832,Valid,H,600,,reclat,reclong
Pirgunje,18834,Valid,L6,600,,reclat,reclong
Pirthalla,18835,Valid,H6,600,,reclat,reclong
Pitts,18837,Valid,"Iron, IAB-ung",600,,reclat,reclong
Plantersville,18846,Valid,H6,600,,reclat,reclong
Pleşcoi,51706,Valid,L5-6,600,,reclat,reclong
Ploschkovitz,18849,Valid,L5,600,,reclat,reclong
Pnompehn,18851,Valid,L6,600,,reclat,reclong
Dominion Range 03240,32592,Valid,LL5,600,,reclat,reclong
Pohlitz,18853,Valid,L5,600,,reclat,reclong
Pokhra,18858,Valid,H5,600,,reclat,reclong
Pollen,18860,Valid,CM2,600,,reclat,reclong
Pontlyfni,18865,Valid,Winonaite,600,,reclat,reclong
Portales Valley,18874,Valid,H6,600,,reclat,reclong
Portugal,18876,Valid,Stone-uncl,600,,reclat,reclong
Po-wang Chen,18879,Valid,LL,600,,reclat,reclong
Prambachkirchen,18883,Valid,L6,600,,reclat,reclong
Pribram,18887,Valid,H5,600,,reclat,reclong
Pricetown,18888,Valid,L6,600,,reclat,reclong
Puerto Lápice,45984,Valid,Eucrite-br,600,,reclat,reclong
Pulsora,18899,Valid,H5,600,,reclat,reclong
Pultusk,18901,Valid,H5,600,,reclat,reclong
Punganaru,18902,Valid,Stone-uncl,600,,reclat,reclong
Putinga,18905,Valid,L6,600,,reclat,reclong
Qidong,18907,Valid,L/LL5,600,,reclat,reclong
Qingzhen,18908,Valid,EH3,600,,reclat,reclong
Queen's Mercy,22357,Valid,H6,600,,reclat,reclong
Quenggouk,22358,Valid,H4,600,,reclat,reclong
Quesa,22360,Valid,"Iron, IAB-ung",600,,reclat,reclong
Quija,22361,Valid,H,600,,reclat,reclong
Quincay,22363,Valid,L6,600,,reclat,reclong
Raco,22368,Valid,H5,600,,reclat,reclong
Raghunathpura,22371,Valid,"Iron, IIAB",600,,reclat,reclong
Rahimyar Khan,31302,Valid,L5,600,,reclat,reclong
Rakovka,22376,Valid,L6,600,,reclat,reclong
Ramnagar,22384,Valid,L6,600,,reclat,reclong
Rampurhat,22385,Valid,LL,600,,reclat,reclong
Ramsdorf,22386,Valid,L6,600,,reclat,reclong
Ranchapur,22387,Valid,H4,600,,reclat,reclong
Rancho de la Presa,22390,Valid,H5,600,,reclat,reclong
Rangala,22392,Valid,L6,600,,reclat,reclong
Raoyang,22394,Valid,L6,600,,reclat,reclong
Ras Tanura,22395,Valid,H6,600,,reclat,reclong
Rasgrad,22396,Valid,Stone-uncl,600,,reclat,reclong
Ratyn,22398,Valid,Stone-uncl,600,,reclat,reclong
Red Canyon Lake,53502,Valid,H5,600,,reclat,reclong
Reliegos,22584,Valid,L5,600,,reclat,reclong
Rembang,22585,Valid,"Iron, IVA",600,,reclat,reclong
Renazzo,22586,Valid,CR2,600,,reclat,reclong
Renca,22587,Valid,L5,600,,reclat,reclong
Renqiu,22589,Valid,L6,600,,reclat,reclong
Repeev Khutor,22590,Valid,"Iron, IIF",600,,reclat,reclong
Revelstoke,22592,Valid,CI1,600,,reclat,reclong
Rewari,22593,Valid,L6,600,,reclat,reclong
Rich Mountain,22597,Valid,L6,600,,reclat,reclong
Uzcudun,24140,Valid,L,600,,reclat,reclong
Richardton,22599,Valid,H5,600,,reclat,reclong
Richland Springs,22602,Valid,OC,600,,reclat,reclong
Richmond,22603,Valid,LL5,600,,reclat,reclong
Rio Negro,22611,Valid,L4,600,,reclat,reclong
Rivolta de Bassi,22614,Valid,Stone-uncl,600,,reclat,reclong
Rochester,22637,Valid,H6,600,,reclat,reclong
Rockhampton,22640,Valid,Stone-uncl,600,,reclat,reclong
Roda,22641,Valid,Diogenite,600,,reclat,reclong
Rodach,22642,Valid,Stone-uncl,600,,reclat,reclong
Rose City,22766,Valid,H5,600,,reclat,reclong
Rowton,22773,Valid,"Iron, IIIAB",600,,reclat,reclong
Ruhobobo,22780,Valid,L6,600,,reclat,reclong
Rumuruti,22782,Valid,R3.8-6,600,,reclat,reclong
Rupota,22783,Valid,L4-6,600,,reclat,reclong
Ryechki,22791,Valid,L5,600,,reclat,reclong
Sabetmahet,22792,Valid,H5,600,,reclat,reclong
Sabrum,22793,Valid,LL6,600,,reclat,reclong
Sagan,22796,Valid,Stone-uncl,600,,reclat,reclong
Saint-Sauveur,23101,Valid,EH5,600,,reclat,reclong
Saint-Séverin,23102,Valid,LL6,600,,reclat,reclong
Sakauchi,23103,Valid,Iron,600,,reclat,reclong
Salem,23107,Valid,L6,600,,reclat,reclong
Salles,23111,Valid,L5,600,,reclat,reclong
Salzwedel,23114,Valid,LL5,600,,reclat,reclong
Samelia,23115,Valid,"Iron, IIIAB",600,,reclat,reclong
San Juan Capistrano,23128,Valid,H6,600,,reclat,reclong
San Michele,31315,Valid,L6,600,,reclat,reclong
San Pedro de Quiles,23130,Valid,L6,600,,reclat,reclong
San Pedro Jacuaro,34063,Valid,LL6,600,,reclat,reclong
Santa Barbara,23161,Valid,L4,600,,reclat,reclong
Santa Cruz,23164,Valid,CM2,600,,reclat,reclong
Santa Isabel,23165,Valid,L6,600,,reclat,reclong
Santa Lucia (2008),50909,Valid,L6,600,,reclat,reclong
São Jose do Rio Preto,23171,Valid,H4,600,,reclat,reclong
Saratov,23176,Valid,L4,600,,reclat,reclong
Sasagase,23187,Valid,H,600,,reclat,reclong
Sauguis,23188,Valid,L6,600,,reclat,reclong
Savtschenskoje,23190,Valid,LL4,600,,reclat,reclong
Sayama,23192,Valid,CM2,600,,reclat,reclong
Sazovice,23455,Valid,L5,600,,reclat,reclong
Schellin,23457,Valid,L,600,,reclat,reclong
Schenectady,23458,Valid,H5,600,,reclat,reclong
Schönenberg,23460,Valid,L6,600,,reclat,reclong
Searsmont,23472,Valid,H5,600,,reclat,reclong
Sediköy,23473,Valid,L6,600,,reclat,reclong
Segowlie,23476,Valid,LL6,600,,reclat,reclong
Selakopi,23481,Valid,H5,600,,reclat,reclong
Seldebourak,23483,Valid,H5,600,,reclat,reclong
Semarkona,23487,Valid,LL3.00,600,,reclat,reclong
Sena,23495,Valid,H4,600,,reclat,reclong
Senboku,23496,Valid,H6,600,,reclat,reclong
Seoni,23500,Valid,H6,600,,reclat,reclong
Seres,23501,Valid,H4,600,,reclat,reclong
Serra de Magé,23502,Valid,Eucrite-cm,600,,reclat,reclong
Sete Lagoas,23504,Valid,H4,600,,reclat,reclong
Sevilla,23508,Valid,LL4,600,,reclat,reclong
Sevrukovo,23509,Valid,L5,600,,reclat,reclong
Sfax,23512,Valid,L6,600,,reclat,reclong
Shalka,23521,Valid,Diogenite,600,,reclat,reclong
Sharps,23525,Valid,H3.4,600,,reclat,reclong
Shelburne,23529,Valid,L5,600,,reclat,reclong
Shergotty,23530,Valid,Martian (shergottite),600,,reclat,reclong
Sheyang,23531,Valid,L6,600,,reclat,reclong
Shikarpur,23534,Valid,L6,600,,reclat,reclong
Shuangyang,23582,Valid,H5,600,,reclat,reclong
Shupiyan,23583,Valid,H6,600,,reclat,reclong
Shytal,23584,Valid,L6,600,,reclat,reclong
Siena,23586,Valid,LL5,600,,reclat,reclong
Sikhote-Alin,23593,Valid,"Iron, IIAB",600,,reclat,reclong
Silao,23594,Valid,H5,600,,reclat,reclong
Silistra,55584,Valid,Achondrite-ung,600,,reclat,reclong
Simmern,23603,Valid,H5,600,,reclat,reclong
Sinai,23606,Valid,L6,600,,reclat,reclong
Sindhri,23611,Valid,H5,600,,reclat,reclong
Sinnai,23613,Valid,H6,600,,reclat,reclong
Sioux County,23614,Valid,Eucrite-mmict,600,,reclat,reclong
Sitathali,23616,Valid,H5,600,,reclat,reclong
Sivas,23617,Valid,H6,600,,reclat,reclong
Sixiangkou,23619,Valid,L5,600,,reclat,reclong
Ski,23621,Valid,L6,600,,reclat,reclong
Slavetic,23626,Valid,H5,600,,reclat,reclong
Slobodka,23645,Valid,L4,600,,reclat,reclong
Soheria,23660,Valid,OC,600,,reclat,reclong
Soko-Banja,23661,Valid,LL4,600,,reclat,reclong
Sologne,23663,Valid,H5,600,,reclat,reclong
Sołtmany,53829,Valid,L6,600,,reclat,reclong
Sone,23667,Valid,H5,600,,reclat,reclong
Songyuan,23668,Valid,L6,600,,reclat,reclong
Sopot,23670,Valid,OC,600,,reclat,reclong
Soroti,23671,Valid,"Iron, ungrouped",600,,reclat,reclong
St. Caprais-de-Quinsac,23081,Valid,L6,600,,reclat,reclong
St. Christophe-la-Chartreuse,23082,Valid,L6,600,,reclat,reclong
St. Denis Westrem,23083,Valid,L6,600,,reclat,reclong
St. Germain-du-Pinel,23087,Valid,H6,600,,reclat,reclong
St. Louis,23089,Valid,H4,600,,reclat,reclong
St. Mark's,23090,Valid,EH5,600,,reclat,reclong
St. Mary's County,23091,Valid,LL3.3,600,,reclat,reclong
St. Mesmin,23092,Valid,LL6,600,,reclat,reclong
St. Michel,23093,Valid,L6,600,,reclat,reclong
St.-Chinian,23097,Valid,L6,600,,reclat,reclong
Ställdalen,23712,Valid,H5,600,,reclat,reclong
Stannern,23713,Valid,Eucrite-mmict,600,,reclat,reclong
Stavropol,23717,Valid,L6,600,,reclat,reclong
Ste. Marguerite,23099,Valid,H4,600,,reclat,reclong
Sterlitamak,23724,Valid,"Iron, IIIAB",600,,reclat,reclong
Stolzenau,23726,Valid,Stone-uncl,600,,reclat,reclong
Stratford,23728,Valid,L6,600,,reclat,reclong
Strathmore,23729,Valid,L6,600,,reclat,reclong
Stretchleigh,23732,Valid,Stone-uncl,600,,reclat,reclong
St-Robert,23733,Valid,H5,600,,reclat,reclong
Success,23736,Valid,L6,600,,reclat,reclong
Suchy Dul,23737,Valid,L6,600,,reclat,reclong
Suizhou,23738,Valid,L6,600,,reclat,reclong
Sulagiri,48951,Valid,LL6,600,,reclat,reclong
Sultanpur,23741,Valid,L/LL6,600,,reclat,reclong
